"skm","skv","gm","gv","idm","mv","me","md","vv","ve","vd","sg","resp"
1707,1420,1,0,1,1,0,0,0,0,0,1,m
1540,1851,4,0,0,0,0,0,0,0,1,-4,m
1475,2533,1,2,0,0,0,0,1,0,0,1,v
1605,1153,2,1,0,0,0,0,0,0,1,-1,m
637,163,1,2,0,0,0,0,1,0,0,1,v
645,892,0,0,1,0,1,0,0,0,0,0,e
1214,134,5,3,0,0,0,0,0,0,1,-2,m
2204,1216,2,1,0,0,0,0,0,0,1,-1,m
2484,2287,1,3,1,0,0,1,0,0,0,-2,v
851,704,1,0,1,1,0,0,0,0,0,1,m
1883,922,0,1,1,0,0,1,0,0,0,-1,v
2653,2163,2,1,1,1,0,0,0,0,0,1,m
1642,2280,2,1,1,1,0,0,0,0,0,1,m
2794,1586,0,5,0,0,0,0,1,0,0,5,v
2824,2723,3,0,0,0,0,0,0,0,1,-3,m
860,411,2,4,0,0,0,0,1,0,0,2,v
1801,2235,2,2,0,0,0,0,0,1,0,0,e
112,1619,1,0,1,1,0,0,0,0,0,1,m
467,2221,0,2,0,0,0,0,1,0,0,2,v
1647,1885,4,1,0,0,0,0,0,0,1,-3,m
853,2059,1,1,1,0,1,0,0,0,0,0,e
924,1924,5,1,0,0,0,0,0,0,1,-4,m
1877,592,3,1,1,1,0,0,0,0,0,2,m
1380,70,3,0,1,1,0,0,0,0,0,3,m
2059,1566,1,3,0,0,0,0,1,0,0,2,v
1481,2202,3,5,1,0,0,1,0,0,0,-2,v
2782,2129,2,4,1,0,0,1,0,0,0,-2,v
1615,406,2,0,1,1,0,0,0,0,0,2,m
1289,2512,1,2,1,0,0,1,0,0,0,-1,v
2652,295,2,3,1,0,0,1,0,0,0,-1,v
1935,2711,1,3,1,0,0,1,0,0,0,-2,v
487,783,0,1,0,0,0,0,1,0,0,1,v
2485,2138,3,0,0,0,0,0,0,0,1,-3,m
1878,1946,1,0,0,0,0,0,0,0,1,-1,m
1068,2555,1,2,0,0,0,0,1,0,0,1,v
2685,366,0,1,0,0,0,0,1,0,0,1,v
2298,650,0,0,1,0,1,0,0,0,0,0,e
1083,282,5,2,0,0,0,0,0,0,1,-3,m
1828,190,2,1,0,0,0,0,0,0,1,-1,m
1769,1981,2,0,1,1,0,0,0,0,0,2,m
30,136,0,1,1,0,0,1,0,0,0,-1,v
1190,1384,2,1,1,1,0,0,0,0,0,1,m
2568,592,1,1,0,0,0,0,0,1,0,0,e
896,1120,1,2,0,0,0,0,1,0,0,1,v
365,1821,1,1,0,0,0,0,0,1,0,0,e
1356,1486,5,0,1,1,0,0,0,0,0,5,m
1230,2237,1,0,1,1,0,0,0,0,0,1,m
2333,1331,1,0,1,1,0,0,0,0,0,1,m
1882,657,2,1,1,1,0,0,0,0,0,1,m
2038,335,0,2,0,0,0,0,1,0,0,2,v
2538,923,2,1,0,0,0,0,0,0,1,-1,m
1318,1356,1,0,1,1,0,0,0,0,0,1,m
2719,2005,1,3,0,0,0,0,1,0,0,2,v
1018,369,2,0,1,1,0,0,0,0,0,2,m
1837,1442,1,2,1,0,0,1,0,0,0,-1,v
1945,2150,1,0,0,0,0,0,0,0,1,-1,m
1063,1531,1,1,1,0,1,0,0,0,0,0,e
900,1931,2,0,0,0,0,0,0,0,1,-2,m
1451,637,1,2,0,0,0,0,1,0,0,1,v
1483,918,3,0,0,0,0,0,0,0,1,-3,m
1440,2022,2,1,1,1,0,0,0,0,0,1,m
2727,1045,1,0,1,1,0,0,0,0,0,1,m
2111,2514,4,0,1,1,0,0,0,0,0,4,m
1758,395,1,3,0,0,0,0,1,0,0,2,v
2067,1238,3,0,0,0,0,0,0,0,1,-3,m
1635,2391,2,1,0,0,0,0,0,0,1,-1,m
28,2460,2,2,1,0,1,0,0,0,0,0,e
657,207,2,2,0,0,0,0,0,1,0,0,e
2005,2000,4,2,0,0,0,0,0,0,1,-2,m
1008,1416,1,4,0,0,0,0,1,0,0,3,v
1896,1400,1,1,0,0,0,0,0,1,0,0,e
1882,156,0,1,1,0,0,1,0,0,0,-1,v
554,2203,1,2,1,0,0,1,0,0,0,-1,v
667,2000,3,0,0,0,0,0,0,0,1,-3,m
2662,1750,1,2,1,0,0,1,0,0,0,-1,v
1987,333,1,0,0,0,0,0,0,0,1,-1,m
1675,487,0,1,1,0,0,1,0,0,0,-1,v
2071,2423,0,2,0,0,0,0,1,0,0,2,v
1554,1658,0,1,0,0,0,0,1,0,0,1,v
189,1831,0,0,0,0,0,0,0,1,0,0,e
788,745,1,2,0,0,0,0,1,0,0,1,v
957,1940,1,1,1,0,1,0,0,0,0,0,e
965,1095,4,1,0,0,0,0,0,0,1,-3,m
1810,882,1,0,0,0,0,0,0,0,1,-1,m
1990,96,2,0,0,0,0,0,0,0,1,-2,m
1457,2265,2,1,0,0,0,0,0,0,1,-1,m
2545,2294,0,0,0,0,0,0,0,1,0,0,e
1473,1425,3,4,1,0,0,1,0,0,0,-1,v
394,2184,1,1,1,0,1,0,0,0,0,0,e
1973,1568,0,1,1,0,0,1,0,0,0,-1,v
1530,1033,1,2,1,0,0,1,0,0,0,-1,v
1389,2545,2,2,0,0,0,0,0,1,0,0,e
2773,1534,0,0,0,0,0,0,0,1,0,0,e
2612,2815,1,1,1,0,1,0,0,0,0,0,e
1905,1898,1,1,1,0,1,0,0,0,0,0,e
2422,1594,1,0,1,1,0,0,0,0,0,1,m
1039,2764,3,2,1,1,0,0,0,0,0,1,m
2790,2531,1,1,1,0,1,0,0,0,0,0,e
2296,1413,4,0,1,1,0,0,0,0,0,4,m
252,1126,1,1,0,0,0,0,0,1,0,0,e
1851,1540,1,2,0,0,0,0,1,0,0,1,v
1815,1294,1,2,0,0,0,0,1,0,0,1,v
1588,2005,1,1,0,0,0,0,0,1,0,0,e
1614,1804,1,0,1,1,0,0,0,0,0,1,m
1987,1606,1,1,1,0,1,0,0,0,0,0,e
734,1008,0,2,0,0,0,0,1,0,0,2,v
2773,1083,0,0,0,0,0,0,0,1,0,0,e
1040,2163,1,0,0,0,0,0,0,0,1,-1,m
2254,133,0,0,1,0,1,0,0,0,0,0,e
645,2521,0,1,1,0,0,1,0,0,0,-1,v
976,1159,1,0,0,0,0,0,0,0,1,-1,m
2179,1290,1,0,1,1,0,0,0,0,0,1,m
2184,2768,0,2,1,0,0,1,0,0,0,-2,v
2568,2604,3,0,1,1,0,0,0,0,0,3,m
364,696,1,1,0,0,0,0,0,1,0,0,e
2469,1645,2,1,1,1,0,0,0,0,0,1,m
51,600,1,1,1,0,1,0,0,0,0,0,e
631,2686,2,2,0,0,0,0,0,1,0,0,e
40,104,1,4,0,0,0,0,1,0,0,3,v
296,409,0,2,1,0,0,1,0,0,0,-2,v
846,2234,1,2,0,0,0,0,1,0,0,1,v
2329,1885,2,0,1,1,0,0,0,0,0,2,m
2109,830,0,5,1,0,0,1,0,0,0,-5,v
1990,623,1,2,1,0,0,1,0,0,0,-1,v
1758,629,2,1,1,1,0,0,0,0,0,1,m
386,1635,1,2,0,0,0,0,1,0,0,1,v
2152,1769,2,1,0,0,0,0,0,0,1,-1,m
2255,910,1,0,1,1,0,0,0,0,0,1,m
1359,1780,1,0,0,0,0,0,0,0,1,-1,m
1191,1254,2,1,1,1,0,0,0,0,0,1,m
424,1773,3,2,0,0,0,0,0,0,1,-1,m
2294,1879,0,1,1,0,0,1,0,0,0,-1,v
1543,2219,1,0,0,0,0,0,0,0,1,-1,m
2834,275,2,0,1,1,0,0,0,0,0,2,m
211,1182,1,1,0,0,0,0,0,1,0,0,e
2152,1582,0,3,1,0,0,1,0,0,0,-3,v
2205,2110,0,0,0,0,0,0,0,1,0,0,e
1722,1949,1,3,0,0,0,0,1,0,0,2,v
2705,1996,0,2,0,0,0,0,1,0,0,2,v
364,1684,1,1,1,0,1,0,0,0,0,0,e
1069,2211,1,0,1,1,0,0,0,0,0,1,m
2528,189,1,0,0,0,0,0,0,0,1,-1,m
1292,1829,1,2,1,0,0,1,0,0,0,-1,v
1980,2504,0,1,0,0,0,0,1,0,0,1,v
724,1509,0,1,1,0,0,1,0,0,0,-1,v
1114,1326,1,1,0,0,0,0,0,1,0,0,e
123,2619,1,0,1,1,0,0,0,0,0,1,m
193,234,0,0,1,0,1,0,0,0,0,0,e
1890,1824,1,0,1,1,0,0,0,0,0,1,m
1508,2067,2,1,1,1,0,0,0,0,0,1,m
1883,931,2,1,1,1,0,0,0,0,0,1,m
1886,1259,0,4,0,0,0,0,1,0,0,4,v
2603,2766,0,4,0,0,0,0,1,0,0,4,v
2807,1157,1,4,1,0,0,1,0,0,0,-3,v
2348,1138,3,0,0,0,0,0,0,0,1,-3,m
2593,2320,1,0,0,0,0,0,0,0,1,-1,m
304,1416,4,0,0,0,0,0,0,0,1,-4,m
1774,1200,1,0,0,0,0,0,0,0,1,-1,m
1036,1096,1,2,0,0,0,0,1,0,0,1,v
2765,1407,0,3,0,0,0,0,1,0,0,3,v
805,73,0,5,1,0,0,1,0,0,0,-5,v
386,1635,1,2,1,0,0,1,0,0,0,-1,v
354,643,2,3,0,0,0,0,1,0,0,1,v
1987,2095,3,2,0,0,0,0,0,0,1,-1,m
571,1119,3,1,0,0,0,0,0,0,1,-2,m
1047,2292,2,0,1,1,0,0,0,0,0,2,m
1088,1663,3,0,0,0,0,0,0,0,1,-3,m
743,634,1,0,0,0,0,0,0,0,1,-1,m
1823,1647,2,2,0,0,0,0,0,1,0,0,e
1833,715,1,1,0,0,0,0,0,1,0,0,e
1079,2652,0,1,0,0,0,0,1,0,0,1,v
188,2222,4,1,1,1,0,0,0,0,0,3,m
1016,1041,2,1,1,1,0,0,0,0,0,1,m
1486,2129,1,3,0,0,0,0,1,0,0,2,v
1769,604,3,2,1,1,0,0,0,0,0,1,m
567,1980,2,3,1,0,0,1,0,0,0,-1,v
1869,2540,2,1,1,1,0,0,0,0,0,1,m
1395,2667,1,1,0,0,0,0,0,1,0,0,e
148,1827,1,2,0,0,0,0,1,0,0,1,v
2781,1150,1,1,0,0,0,0,0,1,0,0,e
1573,1984,0,0,0,0,0,0,0,1,0,0,e
1430,402,0,1,1,0,0,1,0,0,0,-1,v
1644,2045,0,0,0,0,0,0,0,1,0,0,e
1522,1196,0,2,1,0,0,1,0,0,0,-2,v
649,1703,0,0,0,0,0,0,0,1,0,0,e
2536,1544,2,1,1,1,0,0,0,0,0,1,m
130,1003,1,1,0,0,0,0,0,1,0,0,e
1419,1259,1,1,0,0,0,0,0,1,0,0,e
482,2803,1,0,0,0,0,0,0,0,1,-1,m
547,856,0,3,1,0,0,1,0,0,0,-3,v
1709,1573,1,0,1,1,0,0,0,0,0,1,m
363,2573,1,2,1,0,0,1,0,0,0,-1,v
2231,1346,3,1,0,0,0,0,0,0,1,-2,m
1768,1431,0,3,1,0,0,1,0,0,0,-3,v
684,696,0,0,1,0,1,0,0,0,0,0,e
2686,826,0,1,0,0,0,0,1,0,0,1,v
1158,483,1,1,1,0,1,0,0,0,0,0,e
805,2252,2,2,1,0,1,0,0,0,0,0,e
2610,1204,2,1,0,0,0,0,0,0,1,-1,m
1786,1360,2,1,1,1,0,0,0,0,0,1,m
2565,449,0,4,0,0,0,0,1,0,0,4,v
2204,746,1,0,0,0,0,0,0,0,1,-1,m
2434,1841,1,0,0,0,0,0,0,0,1,-1,m
1607,2279,4,1,0,0,0,0,0,0,1,-3,m
124,1920,2,1,0,0,0,0,0,0,1,-1,m
2724,1860,1,3,1,0,0,1,0,0,0,-2,v
2697,232,2,2,1,0,1,0,0,0,0,0,e
2700,1824,1,1,0,0,0,0,0,1,0,0,e
2193,1225,0,1,1,0,0,1,0,0,0,-1,v
178,1818,5,3,0,0,0,0,0,0,1,-2,m
1389,65,0,1,0,0,0,0,1,0,0,1,v
1492,310,2,3,0,0,0,0,1,0,0,1,v
47,900,3,2,0,0,0,0,0,0,1,-1,m
2514,2513,1,2,0,0,0,0,1,0,0,1,v
8,264,0,1,0,0,0,0,1,0,0,1,v
449,1907,2,2,1,0,1,0,0,0,0,0,e
2170,1786,2,0,0,0,0,0,0,0,1,-2,m
989,1860,1,1,0,0,0,0,0,1,0,0,e
2393,1802,3,0,0,0,0,0,0,0,1,-3,m
2522,1210,1,1,0,0,0,0,0,1,0,0,e
1630,1786,0,2,0,0,0,0,1,0,0,2,v
1258,892,2,1,1,1,0,0,0,0,0,1,m
1259,258,0,2,0,0,0,0,1,0,0,2,v
649,2700,1,0,0,0,0,0,0,0,1,-1,m
1993,84,2,0,0,0,0,0,0,0,1,-2,m
1289,2790,1,3,0,0,0,0,1,0,0,2,v
2153,1877,1,2,0,0,0,0,1,0,0,1,v
1973,1568,0,1,0,0,0,0,1,0,0,1,v
112,353,2,1,0,0,0,0,0,0,1,-1,m
473,190,1,1,1,0,1,0,0,0,0,0,e
2754,1767,2,1,1,1,0,0,0,0,0,1,m
2030,2693,1,1,0,0,0,0,0,1,0,0,e
200,202,0,0,0,0,0,0,0,1,0,0,e
736,1208,4,1,1,1,0,0,0,0,0,3,m
2653,925,0,2,1,0,0,1,0,0,0,-2,v
1014,2840,2,1,0,0,0,0,0,0,1,-1,m
1527,1312,3,0,1,1,0,0,0,0,0,3,m
2617,704,3,2,0,0,0,0,0,0,1,-1,m
961,4,5,0,1,1,0,0,0,0,0,5,m
704,670,1,2,0,0,0,0,1,0,0,1,v
2669,2583,0,1,1,0,0,1,0,0,0,-1,v
845,1196,3,2,0,0,0,0,0,0,1,-1,m
1840,1843,3,0,0,0,0,0,0,0,1,-3,m
1797,1765,1,0,1,1,0,0,0,0,0,1,m
2462,2361,2,2,0,0,0,0,0,1,0,0,e
2667,1395,0,0,1,0,1,0,0,0,0,0,e
965,2035,3,1,1,1,0,0,0,0,0,2,m
565,1145,2,1,1,1,0,0,0,0,0,1,m
1430,1426,1,4,0,0,0,0,1,0,0,3,v
311,2279,3,1,0,0,0,0,0,0,1,-2,m
1066,598,1,1,0,0,0,0,0,1,0,0,e
1362,141,1,3,1,0,0,1,0,0,0,-2,v
325,396,1,0,0,0,0,0,0,0,1,-1,m
2603,1585,0,2,0,0,0,0,1,0,0,2,v
1961,478,1,1,0,0,0,0,0,1,0,0,e
2476,1835,7,0,1,1,0,0,0,0,0,7,m
2179,1159,0,2,1,0,0,1,0,0,0,-2,v
777,991,3,0,1,1,0,0,0,0,0,3,m
1268,761,0,1,1,0,0,1,0,0,0,-1,v
1749,467,3,0,0,0,0,0,0,0,1,-3,m
2595,304,0,1,1,0,0,1,0,0,0,-1,v
703,684,1,1,0,0,0,0,0,1,0,0,e
1039,2764,3,2,0,0,0,0,0,0,1,-1,m
2236,2411,3,3,0,0,0,0,0,1,0,0,e
2638,258,1,2,1,0,0,1,0,0,0,-1,v
377,370,0,0,0,0,0,0,0,1,0,0,e
1572,2689,0,2,1,0,0,1,0,0,0,-2,v
1200,2020,1,0,0,0,0,0,0,0,1,-1,m
2797,2556,1,1,1,0,1,0,0,0,0,0,e
2577,85,1,0,0,0,0,0,0,0,1,-1,m
1703,220,2,2,0,0,0,0,0,1,0,0,e
2616,976,1,2,1,0,0,1,0,0,0,-1,v
2352,717,0,2,1,0,0,1,0,0,0,-2,v
1481,1332,1,2,0,0,0,0,1,0,0,1,v
931,2163,3,3,1,0,1,0,0,0,0,0,e
606,135,0,0,0,0,0,0,0,1,0,0,e
364,1900,1,2,0,0,0,0,1,0,0,1,v
136,1872,1,0,1,1,0,0,0,0,0,1,m
1589,1935,0,0,0,0,0,0,0,1,0,0,e
1368,2449,1,0,1,1,0,0,0,0,0,1,m
826,882,3,3,1,0,1,0,0,0,0,0,e
140,145,3,0,1,1,0,0,0,0,0,3,m
1226,2800,0,1,0,0,0,0,1,0,0,1,v
2221,1506,0,1,1,0,0,1,0,0,0,-1,v
2638,85,2,1,0,0,0,0,0,0,1,-1,m
198,554,0,0,1,0,1,0,0,0,0,0,e
775,2795,2,0,1,1,0,0,0,0,0,2,m
1267,2452,1,1,0,0,0,0,0,1,0,0,e
774,1871,2,1,0,0,0,0,0,0,1,-1,m
2700,377,0,0,1,0,1,0,0,0,0,0,e
2551,585,3,2,1,1,0,0,0,0,0,1,m
1691,2231,3,1,0,0,0,0,0,0,1,-2,m
334,533,0,1,1,0,0,1,0,0,0,-1,v
833,1637,2,1,0,0,0,0,0,0,1,-1,m
252,1319,5,0,1,1,0,0,0,0,0,5,m
2784,1966,4,1,1,1,0,0,0,0,0,3,m
1676,1157,6,1,0,0,0,0,0,0,1,-5,m
2562,783,2,2,1,0,1,0,0,0,0,0,e
1928,2359,1,1,0,0,0,0,0,1,0,0,e
1683,2175,1,4,1,0,0,1,0,0,0,-3,v
771,151,1,0,1,1,0,0,0,0,0,1,m
1566,1963,1,2,1,0,0,1,0,0,0,-1,v
2684,2766,0,2,1,0,0,1,0,0,0,-2,v
2006,1645,1,2,0,0,0,0,1,0,0,1,v
2139,1464,1,2,1,0,0,1,0,0,0,-1,v
706,2273,1,1,1,0,1,0,0,0,0,0,e
2622,449,1,0,1,1,0,0,0,0,0,1,m
1428,1611,4,0,1,1,0,0,0,0,0,4,m
2693,1521,4,0,0,0,0,0,0,0,1,-4,m
641,1791,1,0,0,0,0,0,0,0,1,-1,m
641,1059,2,0,0,0,0,0,0,0,1,-2,m
2724,512,0,2,0,0,0,0,1,0,0,2,v
2368,770,0,0,1,0,1,0,0,0,0,0,e
1856,2438,6,1,1,1,0,0,0,0,0,5,m
2055,1351,3,1,0,0,0,0,0,0,1,-2,m
2809,481,1,3,1,0,0,1,0,0,0,-2,v
480,1424,2,0,0,0,0,0,0,0,1,-2,m
1619,1384,2,2,0,0,0,0,0,1,0,0,e
2392,405,0,2,1,0,0,1,0,0,0,-2,v
1964,2825,2,2,1,0,1,0,0,0,0,0,e
86,1396,4,1,1,1,0,0,0,0,0,3,m
1590,600,2,0,0,0,0,0,0,0,1,-2,m
1742,454,0,0,0,0,0,0,0,1,0,0,e
734,296,2,0,1,1,0,0,0,0,0,2,m
1052,2139,2,2,0,0,0,0,0,1,0,0,e
2346,1051,3,1,1,1,0,0,0,0,0,2,m
28,231,3,1,0,0,0,0,0,0,1,-2,m
390,1878,2,1,0,0,0,0,0,0,1,-1,m
1568,1973,0,2,0,0,0,0,1,0,0,2,v
1522,784,1,2,1,0,0,1,0,0,0,-1,v
2013,507,1,0,0,0,0,0,0,0,1,-1,m
653,152,4,0,1,1,0,0,0,0,0,4,m
2538,1370,0,1,1,0,0,1,0,0,0,-1,v
1975,2665,4,1,1,1,0,0,0,0,0,3,m
789,665,1,1,0,0,0,0,0,1,0,0,e
42,1435,1,5,0,0,0,0,1,0,0,4,v
2759,2236,0,1,0,0,0,0,1,0,0,1,v
426,2586,1,2,1,0,0,1,0,0,0,-1,v
184,1419,1,3,0,0,0,0,1,0,0,2,v
18,2688,2,2,0,0,0,0,0,1,0,0,e
2803,1897,2,1,1,1,0,0,0,0,0,1,m
263,2149,2,3,1,0,0,1,0,0,0,-1,v
2393,2122,0,1,1,0,0,1,0,0,0,-1,v
704,592,0,0,0,0,0,0,0,1,0,0,e
627,1138,1,2,1,0,0,1,0,0,0,-1,v
207,1882,2,0,1,1,0,0,0,0,0,2,m
1190,810,1,1,1,0,1,0,0,0,0,0,e
1860,512,2,1,0,0,0,0,0,0,1,-1,m
1076,1312,1,1,0,0,0,0,0,1,0,0,e
1777,1780,2,1,0,0,0,0,0,0,1,-1,m
1802,736,2,0,1,1,0,0,0,0,0,2,m
670,2568,0,0,1,0,1,0,0,0,0,0,e
916,1577,1,4,1,0,0,1,0,0,0,-3,v
888,1280,1,0,0,0,0,0,0,0,1,-1,m
238,2131,2,1,1,1,0,0,0,0,0,1,m
2833,2821,2,1,0,0,0,0,0,0,1,-1,m
606,1388,0,0,1,0,1,0,0,0,0,0,e
2578,1812,1,2,0,0,0,0,1,0,0,1,v
2629,2367,0,1,0,0,0,0,1,0,0,1,v
1506,1987,0,2,0,0,0,0,1,0,0,2,v
1360,1786,4,3,1,1,0,0,0,0,0,1,m
137,1164,2,1,0,0,0,0,0,0,1,-1,m
1059,2158,1,2,1,0,0,1,0,0,0,-1,v
1360,2082,0,0,0,0,0,0,0,1,0,0,e
71,2589,3,3,0,0,0,0,0,1,0,0,e
1691,2179,3,0,0,0,0,0,0,0,1,-3,m
2586,1982,1,2,0,0,0,0,1,0,0,1,v
970,836,2,0,0,0,0,0,0,0,1,-2,m
392,1863,4,1,0,0,0,0,0,0,1,-3,m
1709,2157,2,1,1,1,0,0,0,0,0,1,m
28,1152,0,1,0,0,0,0,1,0,0,1,v
2158,2174,1,1,0,0,0,0,0,1,0,0,e
760,2639,2,4,1,0,0,1,0,0,0,-2,v
1102,2775,0,1,1,0,0,1,0,0,0,-1,v
1359,1676,1,1,1,0,1,0,0,0,0,0,e
1450,1646,2,1,1,1,0,0,0,0,0,1,m
39,77,3,1,1,1,0,0,0,0,0,2,m
354,1658,1,1,1,0,1,0,0,0,0,0,e
47,600,2,3,1,0,0,1,0,0,0,-1,v
986,698,3,0,1,1,0,0,0,0,0,3,m
1525,2014,5,5,1,0,1,0,0,0,0,0,e
2392,395,3,2,1,1,0,0,0,0,0,1,m
800,212,4,0,1,1,0,0,0,0,0,4,m
2638,2448,0,1,1,0,0,1,0,0,0,-1,v
866,1567,1,3,0,0,0,0,1,0,0,2,v
2007,2692,1,2,0,0,0,0,1,0,0,1,v
1540,1834,2,1,1,1,0,0,0,0,0,1,m
1045,1552,1,1,1,0,1,0,0,0,0,0,e
399,2589,0,1,0,0,0,0,1,0,0,1,v
922,2721,3,2,0,0,0,0,0,0,1,-1,m
323,629,1,1,0,0,0,0,0,1,0,0,e
845,2840,1,0,1,1,0,0,0,0,0,1,m
145,144,0,6,1,0,0,1,0,0,0,-6,v
1808,1978,1,1,0,0,0,0,0,1,0,0,e
1387,2636,1,1,0,0,0,0,0,1,0,0,e
793,1629,2,2,1,0,1,0,0,0,0,0,e
104,2133,0,0,1,0,1,0,0,0,0,0,e
2156,15,1,4,1,0,0,1,0,0,0,-3,v
1476,2591,2,1,0,0,0,0,0,0,1,-1,m
883,2203,1,1,1,0,1,0,0,0,0,0,e
1023,2237,1,0,0,0,0,0,0,0,1,-1,m
1198,1093,4,1,0,0,0,0,0,0,1,-3,m
2615,1536,4,0,0,0,0,0,0,0,1,-4,m
1343,2328,1,2,0,0,0,0,1,0,0,1,v
1943,1100,0,0,0,0,0,0,0,1,0,0,e
1319,252,1,2,0,0,0,0,1,0,0,1,v
1349,719,1,1,1,0,1,0,0,0,0,0,e
382,59,3,1,1,1,0,0,0,0,0,2,m
185,2692,2,1,1,1,0,0,0,0,0,1,m
6,2087,0,0,0,0,0,0,0,1,0,0,e
406,687,6,0,1,1,0,0,0,0,0,6,m
516,364,0,0,1,0,1,0,0,0,0,0,e
2679,2591,1,4,0,0,0,0,1,0,0,3,v
2013,1465,2,0,0,0,0,0,0,0,1,-2,m
2727,1045,1,0,0,0,0,0,0,0,1,-1,m
1217,887,0,0,0,0,0,0,0,1,0,0,e
1317,318,0,2,0,0,0,0,1,0,0,2,v
760,101,2,2,0,0,0,0,0,1,0,0,e
2019,16,0,0,1,0,1,0,0,0,0,0,e
212,665,2,0,0,0,0,0,0,0,1,-2,m
2523,2058,0,1,0,0,0,0,1,0,0,1,v
1122,2757,2,0,1,1,0,0,0,0,0,2,m
112,2145,1,2,0,0,0,0,1,0,0,1,v
658,1059,1,0,0,0,0,0,0,0,1,-1,m
1657,380,0,4,1,0,0,1,0,0,0,-4,v
2585,1931,1,3,0,0,0,0,1,0,0,2,v
892,1890,0,1,0,0,0,0,1,0,0,1,v
74,2220,0,1,0,0,0,0,1,0,0,1,v
1518,820,1,1,0,0,0,0,0,1,0,0,e
510,185,2,1,1,1,0,0,0,0,0,1,m
1396,2303,0,0,0,0,0,0,0,1,0,0,e
1624,2571,0,1,1,0,0,1,0,0,0,-1,v
2710,1236,0,0,1,0,1,0,0,0,0,0,e
712,1484,2,5,0,0,0,0,1,0,0,3,v
976,1691,2,1,1,1,0,0,0,0,0,1,m
2413,943,2,0,0,0,0,0,0,0,1,-2,m
1832,2693,1,3,0,0,0,0,1,0,0,2,v
1021,2693,0,1,1,0,0,1,0,0,0,-1,v
666,1827,0,0,1,0,1,0,0,0,0,0,e
234,2163,1,3,1,0,0,1,0,0,0,-2,v
2803,482,0,0,1,0,1,0,0,0,0,0,e
1905,2475,1,0,1,1,0,0,0,0,0,1,m
142,22,0,1,1,0,0,1,0,0,0,-1,v
377,1791,1,1,1,0,1,0,0,0,0,0,e
256,196,2,1,0,0,0,0,0,0,1,-1,m
2170,1109,0,0,1,0,1,0,0,0,0,0,e
1277,1163,2,5,1,0,0,1,0,0,0,-3,v
1259,1213,0,0,0,0,0,0,0,1,0,0,e
2335,1607,2,0,1,1,0,0,0,0,0,2,m
2216,2652,1,5,1,0,0,1,0,0,0,-4,v
2653,619,1,2,1,0,0,1,0,0,0,-1,v
2586,1982,1,2,1,0,0,1,0,0,0,-1,v
338,1521,1,2,0,0,0,0,1,0,0,1,v
1271,1375,3,1,1,1,0,0,0,0,0,2,m
1063,800,1,0,0,0,0,0,0,0,1,-1,m
2693,1521,4,0,1,1,0,0,0,0,0,4,m
1856,455,1,0,0,0,0,0,0,0,1,-1,m
2147,2641,3,0,0,0,0,0,0,0,1,-3,m
94,1559,0,0,0,0,0,0,0,1,0,0,e
1229,2519,1,1,0,0,0,0,0,1,0,0,e
2056,1450,0,1,1,0,0,1,0,0,0,-1,v
860,839,1,1,1,0,1,0,0,0,0,0,e
618,931,0,0,1,0,1,0,0,0,0,0,e
390,502,4,2,0,0,0,0,0,0,1,-2,m
1834,1629,3,1,1,1,0,0,0,0,0,2,m
1260,645,3,2,0,0,0,0,0,0,1,-1,m
1415,1653,0,0,0,0,0,0,0,1,0,0,e
1457,1363,0,1,0,0,0,0,1,0,0,1,v
2783,2353,1,1,0,0,0,0,0,1,0,0,e
2135,1168,1,0,1,1,0,0,0,0,0,1,m
1452,190,1,0,1,1,0,0,0,0,0,1,m
115,524,1,2,0,0,0,0,1,0,0,1,v
839,2707,2,3,0,0,0,0,1,0,0,1,v
522,2679,2,1,1,1,0,0,0,0,0,1,m
543,1639,1,0,0,0,0,0,0,0,1,-1,m
2504,622,1,0,1,1,0,0,0,0,0,1,m
1890,220,1,0,0,0,0,0,0,0,1,-1,m
1088,84,3,0,1,1,0,0,0,0,0,3,m
1011,1184,0,2,0,0,0,0,1,0,0,2,v
313,885,0,5,1,0,0,1,0,0,0,-5,v
1949,1617,1,3,1,0,0,1,0,0,0,-2,v
684,2066,1,3,0,0,0,0,1,0,0,2,v
1822,565,0,1,1,0,0,1,0,0,0,-1,v
81,2631,2,2,1,0,1,0,0,0,0,0,e
888,1291,1,0,0,0,0,0,0,0,1,-1,m
2223,681,4,0,1,1,0,0,0,0,0,4,m
1305,308,3,0,0,0,0,0,0,0,1,-3,m
369,619,0,2,1,0,0,1,0,0,0,-2,v
512,1819,0,1,1,0,0,1,0,0,0,-1,v
658,368,0,1,1,0,0,1,0,0,0,-1,v
2078,2555,0,1,0,0,0,0,1,0,0,1,v
1380,2795,4,1,1,1,0,0,0,0,0,3,m
1825,1416,1,3,0,0,0,0,1,0,0,2,v
1716,2004,3,2,0,0,0,0,0,0,1,-1,m
2130,2700,2,1,0,0,0,0,0,0,1,-1,m
1501,2803,3,2,0,0,0,0,0,0,1,-1,m
693,2435,0,1,0,0,0,0,1,0,0,1,v
1858,2568,2,3,0,0,0,0,1,0,0,1,v
2335,2657,0,1,0,0,0,0,1,0,0,1,v
390,931,2,1,1,1,0,0,0,0,0,1,m
618,2163,1,1,1,0,1,0,0,0,0,0,e
1018,922,0,3,0,0,0,0,1,0,0,3,v
380,868,1,0,1,1,0,0,0,0,0,1,m
